FrameRecv	FrameStart	SystemTimestamp	Message
371	12.91412	16982608732887027	T00012214J2f0000L8affWW
371	12.91412	16982608732922143	T00012235J2e0000L37ffWW
371	12.91412	16982608732962020	T00012256J2e0000L10ffBW
371	12.91412	16982608733017033	T00012277J340000L00ffBW
371	12.91412	16982608733017033	T00012298J2c0000L00ffBW
371	12.91412	16982608733056926	T000122b9J3a0000L00ffBW
372	12.94746	16982608733091888	T000122daJ2f0000L00ffBW
372	12.94746	16982608733131831	T000122fbJ320000L00ffBW
372	12.94746	16982608733171751	T0001231cJ2f0000L00ffBW
372	12.94746	16982608733171751	T0001233dJ2e0000L00ffBW
372	12.94746	16982608733207636	T0001235eJ290000L0cffBW
372	12.94746	16982608733262685	T0001237fJ2f0000L7cffWW
372	12.94746	16982608733288053	T000123a0J300000LbcffWW
372	12.94746	16982608733338070	T000123c1J340000Ld7ffWW
372	12.94746	16982608733377967	T000123e2J280000Le2ffWW
372	12.94746	16982608733377967	T00012403J2f0000LffffWW
372	12.94746	16982608733412936	T00012424J280000LffffWW
373	12.98079	16982608733452829	T00012445J340000LffffWW
373	12.98079	16982608733498206	T00012466J2e0000LffffWW
373	12.98079	16982608733543266	T00012487J2e0000LffffWW
373	12.98079	16982608733543266	T000124a8J280000La8ffWW
373	12.98079	16982608733573714	T000124c9J0e0000L455cWW
373	12.98079	16982608733619126	T000124eaJ010000L1713BW
373	12.98079	16982608733658994	T0001250bJ000000L0000BB
373	12.98079	16982608733713891	T0001252cJ000000L0000BB
373	12.98079	16982608733713891	T0001254dJ000000L0000BB
374	13.01413	16982608733748876	T0001256eJ000000L0000BB
374	13.01413	16982608733788870	T0001258fJ000000L0000BB
374	13.01413	16982608733824094	T000125b0J000000L0000BB
374	13.01413	16982608733859366	T000125d1J000000L0000BB
374	13.01413	16982608733859366	T000125f2J000000L0000BB
374	13.01413	16982608733904222	T00012613J000000L6600WB
374	13.01413	16982608733954103	T00012634J000000Lb300WB
374	13.01413	16982608733989110	T00012655J000000Ld300WB
374	13.01413	16982608734039124	T00012676J000000Le200WB
374	13.01413	16982608734039124	T00012697J000000Lf800WB
374	13.01413	16982608734074085	T000126b8J000000Lff00WB
374	13.01413	16982608734119192	T000126d9J000000Lff00WB
375	13.04748	16982608734159100	T000126faJ000000Lff00WB
375	13.04748	16982608734189188	T0001271bJ000000Lff00WB
375	13.04748	16982608734189188	T0001273cJ000000Lcd00WB
375	13.04748	16982608734239223	T0001275dJ000000L5600WB
375	13.04748	16982608734279109	T0001277eJ000000L2000BB
375	13.04748	16982608734324059	T0001279fJ000000L0500BB
375	13.04748	16982608734354028	T000127c0J000000L0000BB
375	13.04748	16982608734354028	Code: 000127dd 0070
375	13.04748	16982608734394124	T000127efJ000000L0000BB
375	13.04748	16982608734614971	T0001280aJ000000L0000BB
375	13.04748	16982608734614971	T00012824J000000L0000BB
375	13.04748	16982608734614971	T00012844J000000L0000BB
375	13.04748	16982608734614971	T00012865J000000L0000BB
375	13.04748	16982608734614971	T00012886J000000L0000BB
375	13.04748	16982608734614971	T000128a7J000000L4d00WB
375	13.04748	16982608734614971	T000128c8J000000La600WB
375	13.04748	16982608734654885	T000128e9J000000Lce00WB
375	13.04748	16982608734689916	T0001290aJ000000Le100WB
375	13.04748	16982608734719998	T0001292bJ000000Led00WB
375	13.04748	16982608734719998	T0001294cJ000000Lff00WB
375	13.04748	16982608734779837	T0001296dJ000000Lff00WB
376	13.08079	16982608734819982	T0001298eJ000000Lff00WB
376	13.08079	16982608734859874	T000129afJ000000Lff00WB
376	13.08079	16982608734894837	T000129d0J000000Lf700WB
376	13.08079	16982608734894837	T000129f1J000000L6a00WB
376	13.08079	16982608734924799	T00012a12J000000L2900BB
376	13.08079	16982608734964692	T00012a33J000000L0a00BB
377	13.13079	16982608735024771	T00012a54J000000L0000BB
377	13.13079	16982608735064679	T00012a75J000000L0000BB
377	13.13079	16982608735064679	T00012a96J000000L0000BB
377	13.13079	16982608735089725	T00012ab7J000000L0000BB
377	13.13079	16982608735139719	T00012ad8J000000L0000BB
377	13.13079	16982608735174799	T00012af9J000000L0000BB
377	13.13079	16982608735219897	T00012b1aJ000000L0000BB
377	13.13079	16982608735219897	T00012b3bJ000000L0000BB
378	13.14748	16982608735259786	T00012b5cJ000000L0000BB
378	13.14748	16982608735294738	T00012b7dJ000000L0000BB
378	13.14748	16982608735334767	T00012b9eJ000000L0000BB
378	13.14748	16982608735374662	T00012bbfJ000000L0000BB
378	13.14748	16982608735374662	T00012be0J000000L0500BB
378	13.14748	16982608735419730	T00012c01J000000L8f00WB
379	13.18081	16982608735459646	T00012c22J0e0000Lc278WW
379	13.18081	16982608735504645	T00012c43J160000Ld7b2WW
379	13.18081	16982608735544570	T00012c64J170000Ldad4WW
379	13.18081	16982608735544570	T00012c85J0e0000L625eWW
379	13.18081	16982608735589794	T00012ca6J010000L251aBW
379	13.18081	16982608735620161	T00012cc7J000000L0800BB
379	13.18081	16982608735685074	T00012ce8J000000L0000BB
379	13.18081	16982608735715152	T00012d09J000000L0000BB
379	13.18081	16982608735755045	T00012d2aJ000000L0000BB
379	13.18081	16982608735755045	T00012d4bJ000000L0000BB
379	13.18081	16982608735785100	T00012d6cJ000000L0000BB
380	13.21415	16982608735835102	T00012d8dJ000000L0000BB
380	13.21415	16982608735870135	T00012daeJ000000L0000BB
380	13.21415	16982608735916024	T00012dcfJ000000L1800BB
380	13.21415	16982608735916024	T00012df0J090000L854dWW
380	13.21415	16982608735955895	T00012e11J130000Lc1a2WW
380	13.21415	16982608735990852	T00012e32J1e0000LdedfWW
381	13.24747	16982608736030910	Code: 00012e52 0071
381	13.24747	16982608736030910	T00012e65J1e0000LfaffWW
381	13.24747	16982608736070666	T00012e7fJ280000LffffWW
381	13.24747	16982608736070666	T00012e99J2b0000LffffWW
381	13.24747	16982608736116116	T00012eb6J350000LffffWW
381	13.24747	16982608736161102	T00012ed7J2d0000LffffWW
381	13.24747	16982608736196458	T00012ef8J270000LffffWW
381	13.24747	16982608736241556	T00012f19J200000La0cfWW
381	13.24747	16982608736241556	T00012f3aJ0c0000L445fWW
381	13.24747	16982608736286836	T00012f5bJ020000L191eBW
381	13.24747	16982608736317277	T00012f7cJ000000L0000BB
382	13.28081	16982608736372337	T00012f9dJ000000L0000BB
382	13.28081	16982608736397722	T00012fbeJ000000L0000BB
382	13.28081	16982608736397722	T00012fdfJ000000L0000BB
382	13.28081	16982608736442913	T00013000J000000L0000BB
382	13.28081	16982608736489126	T00013021J000000L0000BB
382	13.28081	16982608736529491	T00013042J000000L0000BB
382	13.28081	16982608736570074	T00013063J000000L0200BB
382	13.28081	16982608736570074	T00013084J000000L7400WB
382	13.28081	16982608736605073	T000130a5J000000Lbb00WB
382	13.28081	16982608736654957	T000130c6J000000Lde00WB
383	13.31412	16982608736689963	T000130e7J000000Le600WB
383	13.31412	16982608736739959	T00013108J000000Lff00WB
383	13.31412	16982608736739959	T00013129J000000Lff00WB
383	13.31412	16982608736779855	T0001314aJ000000Lff00WB
383	13.31412	16982608736814876	T0001316bJ000000Lff00WB
383	13.31412	16982608736854752	T0001318cJ000000Lff00WB
383	13.31412	16982608736889722	T000131adJ000000Lc300WB
383	13.31412	16982608736944658	T000131ceJ000000L5400WB
383	13.31412	16982608736944658	T000131efJ0a0000L2162BW
383	13.31412	16982608736989634	T00013210J180000L02bdBW
383	13.31412	16982608737019670	T00013231J1c0000L00e0BW
384	13.34749	16982608737069600	T00013252J230000L00ffBW
384	13.34749	16982608737104644	T00013273J310000L00ffBW
384	13.34749	16982608737104644	T00013294J2d0000L00ffBW
384	13.34749	16982608737134616	T000132b5J2e0000L00ffBW
384	13.34749	16982608737190164	T000132d6J290000L00ffBW
384	13.34749	16982608737220145	T000132f7J2e0000L00ffBW
384	13.34749	16982608737260109	T00013318J2f0000L5dffWW
384	13.34749	16982608737260109	T00013339J390000LafffWW
384	13.34749	16982608737300590	T0001335aJ360000LdbffWW
384	13.34749	16982608737350478	T0001337bJ380000Le5ffWW
384	13.34749	16982608737385493	T0001339cJ370000Lf5ffWW
384	13.34749	16982608737385493	Code: 000133b9 0072
384	13.34749	16982608737426418	T000133cbJ2f0000LffffWW
384	13.34749	16982608737466307	T000133e7J340000LffffWW
384	13.34749	16982608737466307	T00013401J2f0000LffffWW
385	13.38079	16982608737521287	T00013420J340000LffffWW
385	13.38079	16982608737546350	T00013441J2f0000LeaffWW
385	13.38079	16982608737586525	T00013462J2f0000L66ffWW
385	13.38079	16982608737586525	T00013483J350000L2affBW
385	13.38079	16982608737636604	T000134a4J2e0000L06ffBW
386	13.41412	16982608737686698	T000134c5J280000L00ffBW
386	13.41412	16982608737716767	Code: 000134e1 0073
386	13.41412	16982608737716767	T000134f5J310000L00ffBW
386	13.41412	16982608737756646	T0001350fJ2f0000L00ffBW
386	13.41412	16982608737791611	T00013529J340000L00ffBW
386	13.41412	16982608737791611	T00013549J280000L00ffBW
386	13.41412	16982608737846576	T0001356aJ330000L00ffBW
386	13.41412	16982608737886462	T0001358bJ2f0000L00ffBW
386	13.41412	16982608737931427	T000135acJ120000L42a2WW
386	13.41412	16982608737931427	T000135cdJ060000La243WW
386	13.41412	16982608737971318	T000135eeJ000000Ld700WB
386	13.41412	16982608737996503	T0001360fJ000000Le400WB
387	13.44746	16982608738036442	T00013630J000000Leb00WB
387	13.44746	16982608738086304	T00013651J000000Lff00WB
387	13.44746	16982608738121375	T00013672J000000Lff00WB
387	13.44746	16982608738121375	T00013693J000000Lff00WB
387	13.44746	16982608738166644	T000136b4J000000Lff00WB
387	13.44746	16982608738201603	T000136d5J000000Lff00WB
387	13.44746	16982608738241640	T000136f6J000000L7c00WB
387	13.44746	16982608738286584	T00013717J000000L3400WB
387	13.44746	16982608738286584	T00013738J000000L0a00BB
388	13.48079	16982608738341776	T00013759J000000L0000BB
388	13.48079	16982608738386819	T0001377aJ000000L0000BB
388	13.48079	16982608738417073	T0001379bJ000000L0000BB
388	13.48079	16982608738456945	T000137bcJ000000L0000BB
388	13.48079	16982608738456945	T000137ddJ000000L0000BB
388	13.48079	16982608738491948	T000137feJ000000L0000BB
388	13.48079	16982608738541866	T0001381fJ000000L0000BB
388	13.48079	16982608738587036	T00013840J000000L2700BB
388	13.48079	16982608738617500	T00013861J040000L9127WW
388	13.48079	16982608738617500	T00013882J120000Ld29bWW
388	13.48079	16982608738657371	T000138a3J1c0000Le3cdWW
389	13.51412	16982608738692318	T000138c4J1d0000Le9e9WW
389	13.51412	16982608738732253	T000138e5J220000LffffWW
389	13.51412	16982608738777270	T00013906J260000LffffWW
389	13.51412	16982608738777270	T00013927J290000LffffWW
389	13.51412	16982608738822299	T00013948J340000LffffWW
389	13.51412	16982608738867291	T00013969J320000LffffWW
389	13.51412	16982608738912516	T0001398aJ170000L96c5WW
389	13.51412	16982608738942488	T000139abJ0b0000L415aWW
389	13.51412	16982608738942488	T000139ccJ020000L0f0cBB
389	13.51412	16982608738987452	T000139edJ000000L0000BB
390	13.54747	16982608739037454	T00013a0eJ000000L0000BB
390	13.54747	16982608739077347	T00013a2fJ000000L0000BB
390	13.54747	16982608739102405	T00013a50J000000L0000BB
390	13.54747	16982608739102405	T00013a71J000000L0000BB
390	13.54747	16982608739142311	T00013a92J000000L0000BB
390	13.54747	16982608739187330	T00013ab3J000000L0000BB
390	13.54747	16982608739237455	T00013ad4J000000L0d00BB
390	13.54747	16982608739267739	T00013af5J080000L7e4bWW
390	13.54747	16982608739322703	T00013b16J170000Lccb9WW
390	13.54747	16982608739322703	T00013b37J1f0000Le0e5WW
391	13.58083	16982608739357685	T00013b58J200000Le8fcWW
391	13.58083	16982608739392654	T00013b79J220000LffffWW
391	13.58083	16982608739447710	T00013b9aJ260000LffffWW
391	13.58083	16982608739478676	T00013bbbJ290000LffffWW
391	13.58083	16982608739478676	T00013bdcJ360000LffffWW
391	13.58083	16982608739523907	T00013bfdJ330000LffffWW
391	13.58083	16982608739564684	T00013c1eJ2f0000Lb6ffWW
391	13.58083	16982608739600248	T00013c3fJ290000L4fffWW
391	13.58083	16982608739640227	T00013c60J370000L15ffBW
391	13.58083	16982608739640227	T00013c81J390000L01ffBW
391	13.58083	16982608739685199	T00013ca2J2f0000L00ffBW
392	13.61415	16982608739715237	T00013cc3J310000L00ffBW
392	13.61415	16982608739775075	T00013ce4J2f0000L00ffBW
392	13.61415	16982608739800205	T00013d05J2f0000L00ffBW
392	13.61415	16982608739800205	T00013d26J290000L00ffBW
392	13.61415	16982608739840147	T00013d47J2f0000L00ffBW
392	13.61415	16982608739890263	T00013d68J2f0000L00ffBW
392	13.61415	16982608739920286	T00013d89J2d0000L67ffWW
392	13.61415	16982608739985183	T00013daaJ280000Lc4ffWW
392	13.61415	16982608739985183	T00013dcbJ2a0000LdeffWW
393	13.64746	16982608740005223	T00013decJ2f0000Le7ffWW
393	13.64746	16982608740055127	T00013e0dJ2f0000LffffWW
393	13.64746	16982608740090099	T00013e2eJ300000LffffWW
393	13.64746	16982608740140063	T00013e4fJ310000LffffWW
393	13.64746	16982608740140063	T00013e70J380000LffffWW
393	13.64746	16982608740170193	T00013e91J310000LffffWW
393	13.64746	16982608740215620	T00013eb2J260000LdbffWW
393	13.64746	16982608740255528	T00013ed3J110000L6088WW
393	13.64746	16982608740295820	T00013ef4J040000L1c20BW
393	13.64746	16982608740295820	T00013f15J000000L0500BB
393	13.64746	16982608740335736	T00013f36J000000L0000BB
394	13.68081	16982608740375631	T00013f57J000000L0000BB
394	13.68081	16982608740420682	T00013f78J000000L0000BB
394	13.68081	16982608740460576	T00013f99J000000L0000BB
394	13.68081	16982608740495966	T00013fbaJ000000L0000BB
394	13.68081	16982608740495966	T00013fdbJ000000L0000BB
394	13.68081	16982608740535880	T00013ffcJ000000L0000BB
394	13.68081	16982608740586002	T0001401dJ020000L4d11WB
394	13.68081	16982608740616445	T0001403eJ110000Lbb96WW
394	13.68081	16982608740661473	T0001405fJ1f0000Ldad0WW
394	13.68081	16982608740661473	T00014080J1e0000Le6efWW
395	13.71417	16982608740716585	T000140a1J230000LffffWW
395	13.71417	16982608740756467	T000140c2J360000LffffWW
395	13.71417	16982608740791468	T000140e3J270000LffffWW
395	13.71417	16982608740826545	T00014104J330000LffffWW
395	13.71417	16982608740826545	T00014125J320000LffffWW
395	13.71417	16982608740866448	T00014146J2e0000LffffWW
395	13.71417	16982608740921417	T00014167J360000L75ffWW
395	13.71417	16982608740961314	T00014188J320000L23ffBW
395	13.71417	16982608740991341	T000141a9J340000L09ffBW
395	13.71417	16982608740991341	T000141caJ2f0000L00ffBW
396	13.74746	16982608741031258	T000141ebJ2f0000L00ffBW
396	13.74746	16982608741071172	T0001420cJ2f0000L00ffBW
396	13.74746	16982608741116542	T0001422dJ320000L00ffBW
396	13.74746	16982608741151507	T0001424eJ2d0000L00ffBW
396	13.74746	16982608741151507	T0001426fJ2f0000L00ffBW
396	13.74746	16982608741196628	T00014290J2f0000L00ffBW
396	13.74746	16982608741236571	T000142b1J330000L32ffWW
396	13.74746	16982608741276465	T000142d2J350000LafffWW
396	13.74746	16982608741316837	T000142f3J310000Ld6ffWW
396	13.74746	16982608741316837	T00014314J300000Le4ffWW
396	13.74746	16982608741356731	T00014335J350000Lf5ffWW
397	13.78081	16982608741421747	T00014356J310000LffffWW
397	13.78081	16982608741441697	T00014377J330000LffffWW
397	13.78081	16982608741487692	T00014398J2d0000LffffWW
397	13.78081	16982608741487692	T000143b9J330000LffffWW
397	13.78081	16982608741527645	T000143daJ280000LffffWW
397	13.78081	16982608741568305	T000143fbJ150000L8dbaWW
397	13.78081	16982608741603355	T0001441cJ080000L2d34BW
397	13.78081	16982608741643263	T0001443dJ000000L0e00BB
397	13.78081	16982608741643263	T0001445eJ000000L0000BB
397	13.78081	16982608741688238	T0001447fJ000000L0000BB
398	13.81412	16982608741738236	T000144a0J000000L0000BB
398	13.81412	16982608741778137	T000144c1J000000L0000BB
398	13.81412	16982608741813170	T000144e2J000000L0000BB
398	13.81412	16982608741853039	T00014503J000000L0000BB
398	13.81412	16982608741853039	T00014524J000000L0000BB
398	13.81412	16982608741888071	T00014545J000000L1700BB
398	13.81412	16982608741943183	T00014566J000000La100WB
398	13.81412	16982608741988149	T00014587J000000Ld000WB
398	13.81412	16982608742018177	T000145a8J000000Le300WB
398	13.81412	16982608742018177	T000145c9J000000Lec00WB
399	13.84748	16982608742058090	T000145eaJ000000Lff00WB
399	13.84748	16982608742093055	T0001460bJ000000Lff00WB
399	13.84748	16982608742132985	T0001462cJ000000Lff00WB
399	13.84748	16982608742177995	T0001464dJ000000Lff00WB
399	13.84748	16982608742177995	T0001466eJ000000Lff00WB
399	13.84748	16982608742228100	T0001468fJ000000Lab00WB
399	13.84748	16982608742258110	T000146b0J000000L3700WB
399	13.84748	16982608742303156	T000146d1J000000L1400BB
399	13.84748	16982608742338107	T000146f2J000000L0100BB
399	13.84748	16982608742338107	T00014713J000000L0000BB
400	13.88079	16982608742378056	T00014734J000000L0000BB
400	13.88079	16982608742423051	T00014755J000000L0000BB
400	13.88079	16982608742469140	T00014776J000000L0000BB
400	13.88079	16982608742504125	T00014797J000000L0000BB
400	13.88079	16982608742504125	T000147b8J000000L0000BB
400	13.88079	16982608742544036	T000147d9J000000L0000BB
400	13.88079	16982608742589275	T000147faJ000000L9000WB
400	13.88079	16982608742639540	T0001481bJ000000Lc900WB
400	13.88079	16982608742679431	T0001483cJ000000Le000WB
400	13.88079	16982608742679431	T0001485dJ000000Lea00WB
401	13.91412	16982608742714403	T0001487eJ000000Lff00WB
401	13.91412	16982608742754331	T0001489fJ000000Lff00WB
401	13.91412	16982608742789294	T000148c0J000000Lff00WB
401	13.91412	16982608742839304	T000148e1J000000Lff00WB
401	13.91412	16982608742839304	T00014902J000000Lff00WB
401	13.91412	16982608742874266	T00014923J000000Lcd00WB
401	13.91412	16982608742919481	T00014944J000000L4400WB
401	13.91412	16982608742959374	T00014965J000000L1a00BB
401	13.91412	16982608742994316	T00014986J000000L0500BB
402	13.94747	16982608743044251	T000149a7J000000L0000BB
402	13.94747	16982608743044251	T000149c8J000000L0000BB
402	13.94747	16982608743089278	T000149e9J000000L0000BB
402	13.94747	16982608743129737	T00014a0aJ000000L0000BB
402	13.94747	16982608743170055	T00014a2bJ000000L0000BB
402	13.94747	16982608743215357	T00014a4cJ000000L0000BB
402	13.94747	16982608743215357	T00014a6dJ000000L0000BB
402	13.94747	16982608743245329	T00014a8eJ000000L7b00WB
402	13.94747	16982608743285788	T00014aafJ0a0000Lc054WW
402	13.94747	16982608743326257	T00014ad0J130000Ldd9eWW
402	13.94747	16982608743366149	T00014af1J180000Le9caWW
402	13.94747	16982608743366149	T00014b12J220000LffffWW
402	13.94747	16982608743401171	T00014b33J280000LffffWW
402	13.94747	16982608743451092	T00014b54J260000LffffWW
403	13.98079	16982608743486117	T00014b75J2d0000LffffWW
403	13.98079	16982608743526360	T00014b96J310000LffffWW
403	13.98079	16982608743526360	T00014bb7J280000Lf6ffWW
403	13.98079	16982608743571868	T00014bd8J100000L526eWW
403	13.98079	16982608743617387	T00014bf9J030000L2128BW
403	13.98079	16982608743652316	T00014c1aJ000000L0900BB
403	13.98079	16982608743697543	T00014c3bJ000000L0000BB
403	13.98079	16982608743697543	T00014c5cJ000000L0000BB
404	14.01413	16982608743737457	T00014c7dJ000000L0000BB
404	14.01413	16982608743777366	T00014c9eJ000000L0000BB
404	14.01413	16982608743817438	T00014cbfJ000000L0000BB
404	14.01413	16982608743867342	T00014ce0J000000L0000BB
404	14.01413	16982608743867342	T00014d01J000000L0000BB
404	14.01413	16982608743902370	T00014d22J010000L642eWW
404	14.01413	16982608743942288	T00014d43J120000Lb590WW
404	14.01413	16982608743977239	T00014d64J1a0000Ld9ceWW
404	14.01413	16982608744017384	T00014d85J1f0000Le8f0WW
405	14.0475	16982608744057277	T00014da6J2e0000LfbffWW
405	14.0475	16982608744057277	T00014dc7J240000LffffWW
405	14.0475	16982608744102285	T00014de8J320000LffffWW
405	14.0475	16982608744147669	T00014e09J320000LffffWW
405	14.0475	16982608744187540	T00014e2aJ2e0000LffffWW
405	14.0475	16982608744187540	T00014e4bJ340000LffffWW
405	14.0475	16982608744222575	T00014e6cJ180000L6489WW
405	14.0475	16982608744262464	T00014e8dJ060000L2a38BW
405	14.0475	16982608744303056	T00014eaeJ000000L0d08BB
405	14.0475	16982608744362921	T00014ecfJ000000L0000BB
405	14.0475	16982608744387959	T00014ef0J000000L0000BB
405	14.0475	16982608744387959	T00014f11J000000L0000BB
406	14.08081	16982608744438008	T00014f32J000000L0000BB
406	14.08081	16982608744467919	T00014f53J000000L0000BB
406	14.08081	16982608744522942	T00014f74J000000L0000BB
406	14.08081	16982608744563828	T00014f95J000000L0000BB
406	14.08081	16982608744563828	T00014fb6J000000L4a00WB
406	14.08081	16982608744604193	T00014fd7J000000La800WB
406	14.08081	16982608744644236	T00014ff8J000000Ld300WB
406	14.08081	16982608744689225	T00015019J000000Le700WB
406	14.08081	16982608744719291	T0001503aJ000000Lef00WB
406	14.08081	16982608744719291	T0001505bJ000000Lff00WB
407	14.11414	16982608744759187	T0001507cJ000000Lff00WB
407	14.11414	16982608744799347	T0001509dJ000000Lff00WB
407	14.11414	16982608744849294	T000150beJ000000Lff00WB
407	14.11414	16982608744889642	T000150dfJ000000Lff00WB
407	14.11414	16982608744889642	T00015100J000000L7900WB
407	14.11414	16982608744919820	T00015121J070000L333eWW
407	14.11414	16982608744959790	T00015142J120000L1396BW
407	14.11414	16982608745004824	T00015163J200000L00ccBW
407	14.11414	16982608745054713	T00015184J1f0000L00f3BW
407	14.11414	16982608745054713	T000151a5J280000L00ffBW
407	14.11414	16982608745089745	T000151c6J290000L00ffBW
408	14.14745	16982608745134948	T000151e7J2d0000L00ffBW
408	14.14745	16982608745175476	T00015208J2e0000L00ffBW
408	14.14745	16982608745210472	T00015229J2f0000L00ffBW
408	14.14745	16982608745210472	T0001524aJ340000L2fffBW
408	14.14745	16982608745245781	T0001526bJ3b0000L98ffWW
408	14.14745	16982608745285687	T0001528cJ2f0000LcdffWW
408	14.14745	16982608745340644	T000152adJ2f0000Le5ffWW
409	14.18079	16982608745375621	Code: 000152cd 0074
409	14.18079	16982608745375621	T000152dfJ310000LffffWW
409	14.18079	16982608745420689	T000152f8J2f0000LffffWW
409	14.18079	16982608745420689	T00015313J340000LffffWW
409	14.18079	16982608745456766	T00015331J2f0000LffffWW
409	14.18079	16982608745491746	T00015352J310000LffffWW
409	14.18079	16982608745531695	T00015373J350000LffffWW
409	14.18079	16982608745572144	T00015394J290000L92ffWW
409	14.18079	16982608745572144	T000153b5J2f0000L3fffWW
409	14.18079	16982608745617328	T000153d6J290000L18ffBW
409	14.18079	16982608745657200	T000153f7J350000L00ffBW
410	14.21414	16982608745712116	T00015418J2f0000L00ffBW
410	14.21414	16982608745752041	T00015439J300000L00ffBW
410	14.21414	16982608745752041	T0001545aJ310000L00ffBW
410	14.21414	16982608745787086	T0001547bJ2f0000L00ffBW
410	14.21414	16982608745837319	T0001549cJ2f0000L00ffBW
410	14.21414	16982608745872329	T000154bdJ370000L00ffBW
410	14.21414	16982608745917667	T000154deJ260000L14dbBW
410	14.21414	16982608745917667	T000154ffJ0a0000L8566WW
410	14.21414	16982608745957526	T00015520J020000Lc422WW
410	14.21414	16982608745992467	T00015541J000000Le300WB
411	14.24748	16982608746032408	T00015562J000000Lea00WB
411	14.24748	16982608746072311	T00015583J000000Lff00WB
411	14.24748	16982608746072311	T000155a4J000000Lff00WB
411	14.24748	16982608746107846	T000155c5J000000Lff00WB
411	14.24748	16982608746167826	T000155e6J000000Lff00WB
411	14.24748	16982608746193022	T00015607J000000Lff00WB
411	14.24748	16982608746232972	T00015628J000000Lb000WB
411	14.24748	16982608746232972	T00015649J000000L4d00WB
411	14.24748	16982608746272863	T0001566aJ000000L1f00BB
411	14.24748	16982608746318149	T0001568bJ000000L0300BB
412	14.28081	16982608746358034	T000156acJ000000L0000BB
412	14.28081	16982608746392988	T000156cdJ000000L0000BB
412	14.28081	16982608746392988	T000156eeJ000000L0000BB
412	14.28081	16982608746442937	T0001570fJ000000L0000BB
412	14.28081	16982608746487919	T00015730J000000L0000BB
412	14.28081	16982608746518122	T00015751J000000L0000BB
412	14.28081	16982608746568324	T00015772J000000L0000BB
412	14.28081	16982608746568324	T00015793J000000L6f00WB
412	14.28081	16982608746603398	T000157b4J0c0000Lbb66WW
412	14.28081	16982608746638355	T000157d5J190000Le0aeWW
412	14.28081	16982608746693270	T000157f6J1d0000Le9e2WW
413	14.31412	16982608746733222	T00015817J230000LffffWW
413	14.31412	16982608746773094	T00015838J2a0000LffffWW
413	14.31412	16982608746773094	T00015859J2c0000LffffWW
413	14.31412	16982608746808201	T0001587aJ2e0000LffffWW
413	14.31412	16982608746858116	T0001589bJ330000LffffWW
413	14.31412	16982608746893115	T000158bcJ310000Ld3ffWW
413	14.31412	16982608746933069	T000158ddJ120000L5d80WW
413	14.31412	16982608746933069	T000158feJ060000L2732BW
413	14.31412	16982608746978074	T0001591fJ000000L0605BB
413	14.31412	16982608747013055	T00015940J000000L0000BB
414	14.34748	16982608747052968	Code: 0001595d 0075
414	14.34748	16982608747052968	T0001596fJ000000L0000BB
414	14.34748	16982608747088002	T00015989J000000L0000BB
414	14.34748	16982608747088002	T000159a3J000000L0000BB
414	14.34748	16982608747133204	T000159c4J000000L0000BB
414	14.34748	16982608747188200	T000159e5J000000L0000BB
414	14.34748	16982608747218260	T00015a06J000000L0000BB
414	14.34748	16982608747258134	T00015a27J030000L5620WW
414	14.34748	16982608747258134	T00015a48J110000Lae89WW
414	14.34748	16982608747298297	T00015a69J160000LddcbWW
414	14.34748	16982608747338210	T00015a8aJ1b0000Le8f7WW
414	14.34748	16982608747388356	T00015aabJ200000Lf4ffWW
414	14.34748	16982608747418388	T00015accJ300000LffffWW
414	14.34748	16982608747418388	T00015aedJ310000LffffWW
415	14.38079	16982608747458285	Code: 00015aee 0076
415	14.38079	16982608747513215	T00015b18J340000LffffWW
415	14.38079	16982608747513215	T00015b33J330000LffffWW
415	14.38079	16982608747548169	T00015b50J2e0000LfcffWW
415	14.38079	16982608747588356	T00015b71J390000L71ffWW
415	14.38079	16982608747588356	T00015b92J370000L30ffBW
415	14.38079	16982608747638584	T00015bb3J350000L0affBW
415	14.38079	16982608747678471	T00015bd4J2f0000L00ffBW
416	14.41415	16982608747713463	T00015bf5J2f0000L00ffBW
416	14.41415	16982608747753355	T00015c16J2d0000L00ffBW
416	14.41415	16982608747753355	T00015c37J2f0000L00ffBW
416	14.41415	16982608747788374	T00015c58J2f0000L00ffBW
416	14.41415	16982608747839023	T00015c79J330000L00ffBW
416	14.41415	16982608747878919	T00015c9aJ350000L00ffBW
416	14.41415	16982608747923992	T00015cbbJ330000L3bffWW
416	14.41415	16982608747963873	T00015cdcJ2f0000L9fffWW
416	14.41415	16982608747963873	T00015cfdJ300000Ld8ffWW
416	14.41415	16982608747988900	T00015d1eJ2b0000Le6ffWW
417	14.44748	16982608748038899	T00015d3fJ2f0000LedffWW
417	14.44748	16982608748078814	T00015d60J330000LffffWW
417	14.44748	16982608748113802	T00015d81J2f0000LffffWW
417	14.44748	16982608748113802	T00015da2J2f0000LffffWW
417	14.44748	16982608748158844	T00015dc3J350000LffffWW
417	14.44748	16982608748193791	T00015de4J290000LffffWW
417	14.44748	16982608748248791	T00015e05J160000L88bbWW
417	14.44748	16982608748288672	T00015e26J070000L3b52WW
417	14.44748	16982608748288672	T00015e47J010000L0f15BW
417	14.44748	16982608748333738	T00015e68J000000L0000BB
418	14.48081	16982608748373631	T00015e89J000000L0000BB
418	14.48081	16982608748398972	T00015eaaJ000000L0000BB
